?⑥?肄붾뱶,珥앹꽭????꾨?嫄대Ъ援щ텇,吏??怨듦툒?좏삎,?꾩슜硫댁쟻,?꾩슜硫댁쟻蹂꾩꽭???怨듦????먭꺽?좏삎,?꾨?蹂댁쬆湲??꾨?猷?吏?섏쿋??踰꾩뒪?뺣쪟???⑥??댁＜李⑤㈃???깅줉李⑤웾???⑥?紐??꾨줈紐낆＜???곕㈃???꾨룄,寃쎈룄,subway_name,subway_dist,?섏듅????珥앹씤援ъ닔,?몃????멸뎄,???щ퉬??????0~19??????20~39??????40~69??????70?몄씠??0~19??鍮꾩쑉,20~39??鍮꾩쑉,40~69??鍮꾩쑉,70?몄씠??鍮꾩쑉,,,,,,,,,,,,,,,,,,,
C1933,1022,?꾪뙆??愿묒＜愿묒뿭??怨듦났?꾨?(10??,74.98,300,8,A,44000000,580000,0,3,1202,1730,愿묒＜?좎슫3(怨듭엫由ъ툩),愿묒＜愿묒뿭??愿묒궛援??좎슫濡?65,313.95,126.777949,35.15032676,愿묒＜?≪젙??0.018042537376426797,1,32918,2.38,1.04,2.111777535,1.120280353,1.069809069,0.630317092,0.229540069,0.284889726,0.421532292,0.064037912,,,
C2316,1126,?꾪뙆???援ш킅??떆,援???꾨?,29.13,36,36,A,7956000,145160,0,4,983,712,LH 泥쒕뀈?섎Т 2?⑥?,?援ш킅??떆 ?ъ꽦援??꾪뭾???뚰겕?몃턿濡?湲?30,211.56,128.4521484,35.69078438,?ㅽ솕紐낃끝??0.11416833043679757,1,23186,1.96,1.11,2.590628853,1.362920995,1.092331424,0.598779558,0.176313293,0.323772966,0.409514362,0.090399379,,
C2316,1126,?꾪뙆???援ш킅??떆,援???꾨?,29.8,272,36,A,7956000,145160,0,4,983,712,LH 泥쒕뀈?섎Т 2?⑥?,?援ш킅??떆 ?ъ꽦援??꾪뭾???뚰겕?몃턿濡?湲?30,211.56,128.4521484,35.69078438,?ㅽ솕紐낃끝??0.11416833043679757,1,23186,1.96,1.11,2.590628853,1.362920995,1.092331424,0.598779558,0.176313293,0.323772966,0.409514362,0.090399379,,
C2316,1126,?꾪뙆???援ш킅??떆,援???꾨?,36.96,574,36,A,9569000,188170,0,4,983,712,LH 泥쒕뀈?섎Т 2?⑥?,?援ш킅??떆 ?ъ꽦援??꾪뭾???뚰겕?몃턿濡?湲?30,211.56,128.4521484,35.69078438,?ㅽ솕紐낃끝??0.11416833043679757,1,23186,1.96,1.11,2.590628853,1.362920995,1.092331424,0.598779558,0.176313293,0.323772966,0.409514362,0.090399379,,
C2316,1126,?꾪뙆???援ш킅??떆,援???꾨?,46.89,244,36,A,19978000,277190,0,4,983,712,LH 泥쒕뀈?섎Т 2?⑥?,?援ш킅??떆 ?ъ꽦援??꾪뭾???뚰겕?몃턿濡?湲?30,211.56,128.4521484,35.69078438,?ㅽ솕紐낃끝??0.11416833043679757,1,23186,1.96,1.11,2.590628853,1.362920995,1.092331424,0.598779558,0.176313293,0.323772966,0.409514362,0.090399379,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,59.39,2,0,A,39000000,440000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,59.87,48,0,A,39000000,440000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,59.87,241,0,A,39000000,440000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,59.96,3,0,A,39000000,440000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,65.39,24,0,A,39000000,480000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,72.82,64,0,A,49000000,520000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,74.55,267,0,A,49000000,535000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,79.61,7,0,A,55000000,570000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,79.74,35,0,A,55000000,570000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,79.93,3,0,A,55000000,570000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.32,22,0,A,61000000,585000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.51,8,0,A,61000000,585000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.58,2,0,A,61000000,590000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.59,10,0,A,63000000,590000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.82,6,0,A,61000000,585000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.82,23,0,A,61000000,585000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.86,163,0,A,61000000,585000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.89,3,0,A,65000000,590000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.91,126,0,A,61000000,585000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.92,87,0,A,61000000,585000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.93,2,0,A,61000000,590000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.93,6,0,A,65000000,590000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2051,1164,?꾪뙆???몄쥌?밸퀎?먯튂??怨듦났?꾨?(10??,84.93,12,0,A,65000000,590000,0,3,755,780,?덈쑙留덉쓣 7?⑥? ?꾪뙆???몄쥌?밸퀎?먯튂???덈＼以묒븰濡?89,8759.5,127.2487402,36.48928753,諛섏꽍??0.1173088484185568,1,32196,2.45,0.94,1.954986761,0.871460096,0.99510284,0.657425743,0.27829544,0.316095167,0.379612374,0.025997018,,,,
C2414,924,?꾪뙆??異⑹껌遺곷룄,怨듦났?꾨?(10??,59.97,174,13,A,30709000,270660,0,4,986,1200,泥쒕뀈?섎Т4?⑥?,異⑹껌遺곷룄 吏꾩쿇援??뺤궛???곕?濡?87,10395.51,127.5279175,36.90467448,遺諛쒖뿭,0.357699114,1,29314,2.26,1.12,2.484039088,1.202137767,1.176620325,0.692041522,0.254485911,0.316265266,0.379204476,0.050044347,
C2414,924,?꾪뙆??異⑹껌遺곷룄,怨듦났?꾨?(10??,59.98,532,13,A,30709000,270660,0,4,986,1200,泥쒕뀈?섎Т4?⑥?,異⑹껌遺곷룄 吏꾩쿇援??뺤궛???곕?濡?87,10395.51,127.5279175,36.90467448,遺諛쒖뿭,0.357699114,1,29314,2.26,1.12,2.484039088,1.202137767,1.176620325,0.692041522,0.254485911,0.316265266,0.379204476,0.050044347,
C2414,924,?꾪뙆??異⑹껌遺곷룄,怨듦났?꾨?(10??,59.98,174,13,A,30709000,270660,0,4,986,1200,泥쒕뀈?섎Т4?⑥?,異⑹껌遺곷룄 吏꾩쿇援??뺤궛???곕?濡?87,10395.51,127.5279175,36.90467448,遺諛쒖뿭,0.357699114,1,29314,2.26,1.12,2.484039088,1.202137767,1.176620325,0.692041522,0.254485911,0.316265266,0.379204476,0.050044347,
C2414,924,?꾪뙆??異⑹껌遺곷룄,怨듦났?꾨?(10??,59.98,44,13,A,30709000,270660,0,4,986,1200,泥쒕뀈?섎Т4?⑥?,異⑹껌遺곷룄 吏꾩쿇援??뺤궛???곕?濡?87,10395.51,127.5279175,36.90467448,遺諛쒖뿭,0.357699114,1,29314,2.26,1.12,2.484039088,1.202137767,1.176620325,0.692041522,0.254485911,0.316265266,0.379204476,0.050044347,
C1301,340,?꾪뙆???援ш킅??떆,援???꾨?,26.92,96,19,A,10514000,145740,0,4,320,202,?援ъ떊?쒗쁺??LH泥쒕뀈?섎Т 13?⑥?(A-5),?援ш킅??떆 ?숆뎄 珥덈?濡?66,5862.86,128.7528181,35.88051361,?덉떖??0.021197662994932285,1,19971,2.39,0.96,2.277856804,0.985682249,0.958808385,0.70640047,0.239021581,0.28819288,0.400030044,0.072755495,,
C1301,340,?꾪뙆???援ш킅??떆,援???꾨?,26.92,24,19,A,10514000,145740,0,4,320,202,?援ъ떊?쒗쁺??LH泥쒕뀈?섎Т 13?⑥?(A-5),?援ш킅??떆 ?숆뎄 珥덈?濡?66,5862.86,128.7528181,35.88051361,?덉떖??0.021197662994932285,1,19971,2.39,0.96,2.277856804,0.985682249,0.958808385,0.70640047,0.239021581,0.28819288,0.400030044,0.072755495,,
C1301,340,?꾪뙆???援ш킅??떆,援???꾨?,33.97,220,19,A,13262000,173840,0,4,320,202,?援ъ떊?쒗쁺??LH泥쒕뀈?섎Т 13?⑥?(A-5),?援ш킅??떆 ?숆뎄 珥덈?濡?66,5862.86,128.7528181,35.88051361,?덉떖??0.021197662994932285,1,19971,2.39,0.96,2.277856804,0.985682249,0.958808385,0.70640047,0.239021581,0.28819288,0.400030044,0.072755495,,
C1700,922,?꾪뙆???援ш킅??떆,怨듦났?꾨?(10??,51.98,572,39,A,22000000,380000,0,2,804,979,?援ы뀒?щ끂?대━??4?⑥?(10?꾧났??,?援ш킅??떆 ?ъ꽦援??좉????뚰겕?몄긽?낅줈 111,8285.66,128.4621962,35.69463876,?ㅽ솕紐낃끝??0.1075656107987526,1,29682,2.63,1.04,2.659549229,1.050773694,1.04253772,0.730245232,0.292904791,0.285762415,0.37854592,0.042786874,,
C1700,922,?꾪뙆???援ш킅??떆,怨듦났?꾨?(10??,59.91,266,39,A,30000000,430000,0,2,804,979,?援ы뀒?щ끂?대━??4?⑥?(10?꾧났??,?援ш킅??떆 ?ъ꽦援??좉????뚰겕?몄긽?낅줈 111,8285.66,128.4621962,35.69463876,?ㅽ솕紐낃끝??0.1075656107987526,1,29682,2.63,1.04,2.659549229,1.050773694,1.04253772,0.730245232,0.292904791,0.285762415,0.37854592,0.042786874,,
C1700,922,?꾪뙆???援ш킅??떆,怨듦났?꾨?(10??,59.93,84,39,A,30000000,430000,0,2,804,979,?援ы뀒?щ끂?대━??4?⑥?(10?꾧났??,?援ш킅??떆 ?ъ꽦援??좉????뚰겕?몄긽?낅줈 111,8285.66,128.4621962,35.69463876,?ㅽ솕紐낃끝??0.1075656107987526,1,29682,2.63,1.04,2.659549229,1.050773694,1.04253772,0.730245232,0.292904791,0.285762415,0.37854592,0.042786874,,
C1636,632,?꾪뙆??寃쎄린??怨듦났?꾨?(10??,74.85,128,7,A,66000000,590000,0,20,750,946,?됲깮?뚯궗踰?B-2BL(怨듭엫由ъ툩),寃쎄린???됲깮??鍮꾩쟾4濡?175,266.33,127.1035825,37.00958236,?됲깮??0.026087109849298854,1,71307.5,2.485,1.01,2.229968371,1.056243285,1.004555419,0.691334895,0.230340427,0.30864916,0.410370578,0.050639835,,,
C1636,632,?꾪뙆??寃쎄린??怨듦났?꾨?(10??,84.97,74,7,A,79500000,630000,0,20,750,946,?됲깮?뚯궗踰?B-2BL(怨듭엫由ъ툩),寃쎄린???됲깮??鍮꾩쟾4濡?175,266.33,127.1035825,37.00958236,?됲깮??0.026087109849298854,1,71307.5,2.485,1.01,2.229968371,1.056243285,1.004555419,0.691334895,0.230340427,0.30864916,0.410370578,0.050639835,,,
C1636,632,?꾪뙆??寃쎄린??怨듦났?꾨?(10??,84.97,48,7,A,79500000,630000,0,20,750,946,?됲깮?뚯궗踰?B-2BL(怨듭엫由ъ툩),寃쎄린???됲깮??鍮꾩쟾4濡?175,266.33,127.1035825,37.00958236,?됲깮??0.026087109849298854,1,71307.5,2.485,1.01,2.229968371,1.056243285,1.004555419,0.691334895,0.230340427,0.30864916,0.410370578,0.050639835,,,
C1636,632,?꾪뙆??寃쎄린??怨듦났?꾨?(10??,84.98,382,7,A,79500000,630000,0,20,750,946,?됲깮?뚯궗踰?B-2BL(怨듭엫由ъ툩),寃쎄린???됲깮??鍮꾩쟾4濡?175,266.33,127.1035825,37.00958236,?됲깮??0.026087109849298854,1,71307.5,2.485,1.01,2.229968371,1.056243285,1.004555419,0.691334895,0.230340427,0.30864916,0.410370578,0.050639835,,,
C2612,1684,?꾪뙆???몄쥌?밸퀎?먯튂??援???꾨?,29.71,628,27,A,9800000,154000,0,2,1689,1832,媛?щ쭏??1?⑥?,?몄쥌?밸퀎?먯튂???꾩?1濡?145,134.48,127.2425984,36.50098908,諛섏꽍??0.13044947358550707,1,29394,2.73,0.95,2.040703053,0.90313945,0.957310924,0.725637181,0.298598353,0.266040689,0.396203307,0.039157651,,,
C2612,1684,?꾪뙆???몄쥌?밸퀎?먯튂??援???꾨?,29.71,54,27,A,9800000,154000,0,2,1689,1832,媛?щ쭏??1?⑥?,?몄쥌?밸퀎?먯튂???꾩?1濡?145,134.48,127.2425984,36.50098908,諛섏꽍??0.13044947358550707,1,29394,2.73,0.95,2.040703053,0.90313945,0.957310924,0.725637181,0.298598353,0.266040689,0.396203307,0.039157651,,,
C2612,1684,?꾪뙆???몄쥌?밸퀎?먯튂??援???꾨?,36.61,620,27,A,12800000,197000,0,2,1689,1832,媛?щ쭏??1?⑥?,?몄쥌?밸퀎?먯튂???꾩?1濡?145,134.48,127.2425984,36.50098908,諛섏꽍??0.13044947358550707,1,29394,2.73,0.95,2.040703053,0.90313945,0.957310924,0.725637181,0.298598353,0.266040689,0.396203307,0.039157651,,,
C2612,1684,?꾪뙆???몄쥌?밸퀎?먯튂??援???꾨?,46.41,382,27,A,27500000,257000,0,2,1689,1832,媛?щ쭏??1?⑥?,?몄쥌?밸퀎?먯튂???꾩?1濡?145,134.48,127.2425984,36.50098908,諛섏꽍??0.13044947358550707,1,29394,2.73,0.95,2.040703053,0.90313945,0.957310924,0.725637181,0.298598353,0.266040689,0.396203307,0.039157651,,,
C1757,794,?꾪뙆??遺?곌킅??떆,援???꾨?,33.38,260,13,A,15927000,206110,2,4,676,508,遺?곗쟾?ъ븘?뚰듃,遺?곌킅??떆 遺?곗쭊援?以묒븰?濡?862,38036.86,129.0678817,35.16677561,遺?꾩뿭,0.008047307,2,21571,1.825,0.905,1.994229184,0.915695512,0.938029719,0.702893891,0.110959158,0.358166056,0.40811738,0.122757406,
C1757,794,?꾪뙆??遺?곌킅??떆,援???꾨?,39.46,332,13,A,27066000,249840,2,4,676,508,遺?곗쟾?ъ븘?뚰듃,遺?곌킅??떆 遺?곗쭊援?以묒븰?濡?862,38036.86,129.0678817,35.16677561,遺?꾩뿭,0.008047307,2,21571,1.825,0.905,1.994229184,0.915695512,0.938029719,0.702893891,0.110959158,0.358166056,0.40811738,0.122757406,
C1757,794,?꾪뙆??遺?곌킅??떆,援???꾨?,46.17,44,13,A,37163000,305010,2,4,676,508,遺?곗쟾?ъ븘?뚰듃,遺?곌킅??떆 遺?곗쭊援?以묒븰?濡?862,38036.86,129.0678817,35.16677561,遺?꾩뿭,0.008047307,2,21571,1.825,0.905,1.994229184,0.915695512,0.938029719,0.702893891,0.110959158,0.358166056,0.40811738,0.122757406,
C1757,794,?꾪뙆??遺?곌킅??떆,援???꾨?,46.8,158,13,A,37163000,305010,2,4,676,508,遺?곗쟾?ъ븘?뚰듃,遺?곌킅??떆 遺?곗쭊援?以묒븰?濡?862,38036.86,129.0678817,35.16677561,遺?꾩뿭,0.008047307,2,21571,1.825,0.905,1.994229184,0.915695512,0.938029719,0.702893891,0.110959158,0.358166056,0.40811738,0.122757406,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,29.62,43,4,A,13533000,162390,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,29.72,310,4,A,13533000,162390,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,29.91,48,4,A,13533000,162390,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,36.02,104,4,A,16343000,206110,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,36.06,23,4,A,16343000,206110,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,36.07,193,4,A,16343000,206110,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,36.73,33,4,A,16343000,206110,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,46.39,24,4,A,36122000,269610,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,46.71,6,4,A,36122000,269610,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,46.76,20,4,A,36122000,269610,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,46.76,14,4,A,36122000,269610,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
C2507,1454,?꾪뙆??寃쎄린??援???꾨?,46.91,54,4,A,36122000,269610,0,4,880,763,遺泥쒖삦湲?LH 1?⑥?,寃쎄린??遺泥쒖떆 ?묒?濡?134,4863.292764,126.8172327,37.47070271,??끝??0.015500448026065898,1,95543,2.56,0.96,2.029090909,1.002074358,0.960801902,0.719339623,0.195828056,0.262646138,0.45759501,0.083930796,,,
