단지코드,총세대수,전용면적,전용면적별세대수,공가수,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,연면적,위도,경도,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율,전용면적_std,전용면적별세대수_std,임대보증금_std,임대료_std,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,상가,아파트,공공임대(50년),공공임대(분납),국민임대,영구임대,임대상가,행복주택,"공공임대(5년,10년)",A,C,D,E,G,H,I,J,K,L,M,N
C1194,511.0,53.38000000000001,102.2,3.0,19473800.0,221168.0,0.0,4.0,413.0,585.0,1843.77,126.47288842129015,33.48938251279628,1.6620423895159941,1.0,55385.0,2.4,0.96,1.8886002886002888,1.0225266763272296,0.9012326415977532,0.6718913270637409,0.22500677078631387,0.2772050194095874,0.44001083325810236,0.0577773765459962,3.4630766667805655,90.04276761628333,1131003.1830193936,26610.52648859094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1206,755.0,42.798333333333325,40.666666666666664,1.0,13015643.811432073,1764050.0914236398,0.0,4.0,88.0,90.0,121.5,128.57494434937192,38.19705246093376,0.9133820977743808,1.0,15626.0,2.0300000000000002,0.9749999999999998,1.7146757679180882,1.2452579034941762,0.9732694489976043,0.6292925113777411,0.15733393062843967,0.2158901830282862,0.5007679508511454,0.12600793549212846,31.282987776784115,92.64137435522125,15286624.482152373,1054474.7367478332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
C1207,100.0,27.846666666666664,33.333333333333336,10.0,28073333.333333332,145040.0,0.0,6.0,54.0,59.0,11.449999999999998,126.84252777364422,35.2181557052617,0.07174576564667165,1.0,35472.5,2.535,1.0,1.7201099404489237,1.1023651844843898,0.9662355864177868,0.6029116465863453,0.2067235182183381,0.3132285573331454,0.43504122912115023,0.0450066953273662,10.334569818494302,33.97548135543238,9078255.632737676,46903.9358689652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
C1210,1088.0,25.607999999999997,217.6,39.0,23832000.0,129086.0,0.0,4.0,773.0,586.0,9223.96,128.75094292664934,35.873998842443115,0.017397674244937326,1.0,19971.0,2.39,0.96,2.2778568041725937,0.9856822494393652,0.958808385435822,0.7064004697592484,0.2390215812928746,0.2881928796755295,0.4000300435631665,0.0727554954684292,6.597432834065082,203.64748954995738,5997426.114592826,32486.496117617855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
C1213,312.0,41.47666666666667,52.0,8.0,15847500.0,91730.0,0.0,6.0,224.0,148.0,11.04,126.711646671065,35.9787714301629,0.5420529649489935,2.0,5581.0,1.92,0.9500000000000001,1.3859649122807018,1.3529411764705885,1.0166793025018954,0.6599552572706936,0.0854685540225766,0.1720121841963805,0.4766170937108045,0.2659021680702383,5.367694725547146,41.77080320032163,2038075.636476723,11162.585721955285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1227,806.0,41.96111111111111,89.55555555555556,7.0,24699000.0,237907.77777777778,0.0,1.0,707.0,823.0,536.9499999999999,128.66999336256507,35.254260756311616,0.19538386645393319,1.0,30155.0,1.9300000000000002,1.09,1.8216374269005848,1.369247726646459,1.0287043189368772,0.7367741935483871,0.11935002487149718,0.2851268446360471,0.5062510363123859,0.0892720941800696,8.716426223579886,86.68204991679522,11015181.818744527,66322.46466653998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1234,307.0,55.715,153.5,1.0,23830000.0,153765.0,0.0,2.0,219.0,311.0,226.24,128.87928279519952,37.743907922890095,0.4479930610900221,1.0,16592.0,2.15,0.99,2.0093959731543625,1.1027176416397972,0.9789501731947776,0.6891348088531187,0.1760486981677917,0.27513259402121504,0.4476253616200578,0.1011933461909354,5.451793282948279,86.97413408594535,3145210.9627177636,16171.532085736342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1236,1124.0,46.02583333333333,93.66666666666667,29.0,21429000.0,146470.83333333334,0.0,2.0,1129.0,657.0,6776.055,127.08586505370097,37.793875668359895,0.03833988305127351,1.0,50148.0,2.6000000000000005,0.9600000000000003,1.6998548621190135,0.9808976261127599,0.9613679003922903,0.7474856321839081,0.23137512961633563,0.21298955092924934,0.45862247746669854,0.0970128419877163,4.009870681055423,96.8704226680094,3294174.5275837798,22353.882907911237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1244,1722.0,45.78076923076923,132.46153846153845,10.0,40900461.538461536,281115.3846153846,0.0,10.0,1483.0,1804.0,3320.18,127.11771649170198,37.3898939851789,0.007514081304020034,1.0,21629.666666666664,2.8933333333333335,0.9533333333333333,1.9650721336370542,0.9110286193270268,0.9362438005742627,0.7841282894736843,0.22993111313165568,0.24594307201528756,0.4572577786681871,0.06686803618486949,4.7209841162241855,70.15888561521791,8231090.19323873,55916.077982303774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1258,840.0,31.313333333333333,140.0,0.0,13828000.0,137066.66666666666,0.0,3.0,658.0,616.0,6129.55,128.71617479763998,35.155627010856,0.17358291715539434,1.0,13389.666666666662,2.236666666666667,1.03,2.1214361140443505,1.1855283476726228,0.990482233502538,0.6584930896121265,0.1921880056760188,0.2466329756777614,0.46857029052254223,0.09260872812367739,9.061853379230248,118.38918869558994,8460962.285697768,65106.14922314686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C1263,268.0,35.772000000000006,53.6,4.0,8408400.0,125154.0,0.0,5.0,214.0,217.0,13.11,128.2066687403745,37.12414679887727,0.5995292031234571,1.0,10247.0,2.07,1.01,2.0868544600938965,1.1314229249011858,1.0278818143986683,0.7002212389380531,0.16395042451449202,0.2105006343319996,0.47555382063042834,0.1499951205230799,6.788900500080996,41.43428532025139,4185382.515374192,32486.73236876864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1268,1035.0,46.925000000000004,172.5,21.0,19472500.0,201211.66666666666,0.0,16.0,911.0,934.0,9.0,127.067689527774,37.0577329793178,0.014853917402956732,1.0,44218.0,2.1999999999999997,1.0600000000000003,1.6702401372212694,1.3033707865168542,1.0296458416235572,0.6373106060606061,0.1729612375050884,0.2874395042742774,0.4613958116604097,0.07820344656022428,8.292439327483805,86.98448137455324,4266697.915250152,51341.88248074536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1269,561.0,46.315,140.25,1.0,19699000.0,200167.5,0.0,3.0,572.0,643.0,5285.38,127.16317735245904,37.28449876979869,0.01862933717992164,2.0,28277.5,2.78,0.93,1.7477958236658933,0.9079340141398272,0.9371509478486588,0.7288495575221239,0.2634603483334807,0.2147290248430731,0.4354522146582972,0.0863584121651489,5.108695201973463,85.15231451150736,2301687.496888605,36195.640045913446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1281,646.0,40.094,129.2,4.0,20810200.0,122624.0,0.0,3.0,583.0,484.0,3700.392056757445,127.10288611297942,35.80737317760299,0.4166161430080669,2.0,30410.666666666675,2.3433333333333333,0.9466666666666669,1.8747178329571104,1.0068994649394538,0.9136267711787758,0.6892991239048811,0.21091283760084184,0.3124561557348299,0.4174522097509644,0.05917879691336371,6.287975031757043,61.62548174253894,5966983.8444560915,29831.18217570333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1284,528.0,59.82,264.0,0.0,32896000.0,185040.0,0.0,5.0,543.0,780.0,3543.7724328454274,128.70641712784132,35.32982868287185,0.17061893776399084,1.0,7133.0,1.95,1.03,2.0981595092024543,1.480544747081712,1.1107970604861503,0.5736677115987461,0.086639562596383,0.1787466704051591,0.5234824057198935,0.2111313612785644,0.14142135623731153,289.9137802864845,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C1286,919.0,81.60333333333334,306.3333333333333,27.0,32900000.0,571666.6666666666,0.0,2.0,988.0,881.0,7904.88,126.77827733981779,35.015725962522964,0.1093489613398893,1.0,38423.0,2.39,0.9899999999999999,2.4118666089216108,0.950590762620838,1.0130901603176938,0.7716262975778547,0.28628685943315196,0.3308435051922025,0.3562189313692321,0.0266507040054134,5.796605328408459,288.0526572231774,4849742.261192856,31754.264805429426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C1301,340.0,29.27,113.33333333333333,19.0,11430000.0,155106.66666666666,0.0,4.0,320.0,202.0,5862.86,128.752818097945,35.8805136124169,0.02119766299492917,1.0,19971.0,2.39,0.96,2.2778568041725937,0.9856822494393652,0.9588083854358219,0.7064004697592484,0.23902158129287457,0.2881928796755295,0.4000300435631665,0.0727554954684292,4.070319397786861,99.14299437344694,1586558.5397330916,16223.542564228488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1307,506.0,47.32500000000001,63.25,9.0,34112875.0,243595.0,0.0,3.0,436.0,504.0,5175.830000000001,126.99970074024465,37.39268808060127,0.024647685007703347,1.0,37180.0,2.49,0.9699999999999999,2.067264573991032,1.0651446565636686,0.934438916528469,0.7293689320388348,0.17052178590640127,0.2822216245293168,0.4706024744486283,0.0766541151156535,7.738754052540648,41.13305934924573,13225949.746480536,69545.07500278404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1309,383.0,47.24857142857143,54.714285714285715,15.0,18903857.14285714,103252.85714285714,0.0,4.0,385.0,446.0,226.94000000000003,127.51345883038996,34.935651228565895,0.6042063654084541,1.0,44014.0,2.4899999999999998,1.0,1.7375201288244766,1.1855670103092784,0.9319410094348264,0.7282546901648664,0.19164356795565038,0.26009905939019395,0.4791884400418049,0.0690689326123506,4.148965447640445,25.89539396439893,2091795.196202807,13571.785333656628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1310,1037.0,44.09,115.22222222222223,17.0,20616333.333333332,183970.0,0.0,6.0,936.0,1084.0,6427.47,127.751146925685,37.8957937983815,0.036248447390705214,1.0,19698.0,2.49,0.9800000000000002,1.9614740368509207,1.0149882903981264,0.9965255157437569,0.6606243705941591,0.23114021728094222,0.2183978068839476,0.46674789318712573,0.08371408264798451,8.266736054816315,155.55688491495465,7239830.93725261,82650.47549772475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1312,518.0,42.037499999999994,129.25,12.0,20890250.0,131255.0,0.0,3.0,527.0,359.0,108.54,126.58847878766242,36.98098165179281,0.39883866193393097,1.0,9700.0,1.67,1.45,2.0530973451327434,2.238249594813614,1.6372549019607845,0.7167167167167167,0.0903092783505154,0.2059793814432989,0.5269072164948454,0.1768041237113402,3.3409417335036955,72.50919481923195,5329137.039271306,12941.75799495571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1316,107.0,42.745,53.5,7.0,27043800.0,88350.0,0.0,2.0,27.0,22.0,3834.79,126.656989794097,36.111316346787895,0.5531165383658118,2.0,2036.0,1.74,0.93,1.4418604651162792,1.64,1.1689497716894977,0.6059322033898306,0.0638506876227897,0.0972495088408644,0.4666011787819253,0.3722986247544204,12.706708857922258,60.10407640085654,13853353.214294365,97821.15210934698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
C1319,496.0,41.879999999999995,82.66666666666667,16.0,14771166.666666666,129611.66666666667,0.0,1.0,428.0,398.0,3918.3800000000006,128.08267156727814,34.946693988737074,0.8397421619954312,1.0,15428.0,2.1200000000000006,0.9500000000000001,1.6749688667496887,1.1970037453183517,0.9458312531203196,0.598310291858679,0.1697562872698989,0.19010889292195998,0.5052501944516462,0.1348846253564946,8.618313059990337,41.05930669978082,5877688.607494162,44313.91673804818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1320,1696.0,38.635000000000005,424.0,35.0,16270000.0,229500.0,0.0,4.0,1648.0,924.0,22.4,128.74117973981845,35.30737163086514,0.1302678692189238,1.0,55651.0,2.33,1.06,2.1784021665538247,1.1465919701213818,1.088124178712221,0.6799329702555509,0.2232125208891125,0.2478661659269375,0.4568651057483244,0.0720562074356256,10.004853822020586,290.0666590055925,8551596.342204185,70924.84285025476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C1326,1934.0,32.196000000000005,386.8,43.0,11900000.0,173800.0,0.0,4.0,1670.0,1153.0,4852.56,129.1684396919357,35.33855688222704,0.08120587310490414,1.0,81775.0,2.6,0.9800000000000001,2.2405651248306557,0.9417340117729223,0.9876457282060203,0.7562599049128368,0.2751819015591562,0.2379944970956894,0.4190645062671966,0.0677590950779578,9.838863247347227,187.97659428769316,7077428.911688198,54467.42145539846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C1328,992.0,42.03090909090909,90.18181818181819,36.0,79240090.9090909,125768.18181818182,0.0,15.0,871.0,770.0,4752.260000000001,127.09796220180542,37.00508352554549,0.0189578471521025,1.0,71307.5,2.485,1.01,2.2299683711122817,1.0562432849068062,1.0045554185504864,0.691334894613583,0.23034042702380522,0.30864916032675377,0.4103705781299301,0.05063983451951049,8.003101217085105,61.26633362919342,59558719.043402106,68898.97906619252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
C1329,1002.0,45.471250000000005,125.25,30.0,19509000.0,140276.25,0.0,2.0,775.0,554.0,3149.7720000000004,129.205138109153,35.2074530834966,0.01164764208656474,1.0,52662.0,2.08,0.9500000000000001,1.8662175168431183,1.1224563299117596,0.9532703213610586,0.6371226718047528,0.1404618130720443,0.2238046409175496,0.49052447685237943,0.1452090691580266,5.1853211431060755,96.8175751459561,3883638.2058947915,28549.437291177164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1338,622.0,45.913,62.2,13.0,27894000.0,232594.0,1.0,3.0,551.0,551.0,6356.979999999999,128.99378555335804,35.1560831253695,0.0024238873644936627,1.0,13543.0,1.8700000000000006,1.1299999999999997,1.9935275080906147,1.281650071123755,1.1723315444245677,0.7870722433460076,0.08631765487705821,0.23687513844790659,0.5379901055896035,0.13881710108543152,3.9606594568749935,37.36248861566311,4660224.839592566,39055.945969283035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1340,552.0,35.970000000000006,110.4,21.0,10737800.0,177072.0,0.0,3.0,523.0,410.0,125.60999999999999,127.05344235804584,35.836284412968304,0.4038783411887584,2.0,14221.0,2.14,1.01,2.252293577981652,0.9954597048808174,1.1204330175913395,0.7098623853211009,0.2071584276773785,0.24723999718725817,0.44075662752267764,0.1048449476126854,6.9114687295827375,64.59721356219632,5179752.0403973,46950.11416386546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1341,922.0,34.43888888888889,102.44444444444444,7.0,13496111.111111112,151488.88888888888,0.0,1.0,731.0,442.0,7547.300000000001,126.88807147982519,35.10405648521291,0.04600503944762355,1.0,33134.5,2.515,0.9149999999999999,1.8286704629858883,0.9645909645909645,0.8713512791396701,0.7316706730769232,0.22319636632512946,0.2670781209917155,0.42276177398180137,0.08696373870135352,6.917093761914111,105.44798612480837,5886549.6567268595,50094.21135332016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C1343,600.0,45.08333333333334,66.66666666666667,8.0,23686666.666666668,221070.0,1.0,4.0,528.0,549.0,338.38000000000005,127.2400672388512,37.662429003594944,0.010199596213713984,1.0,57499.0,2.65,0.9500000000000001,1.99057412167952,0.9644031451036454,0.9376932941087726,0.6974320803870488,0.2349432164037635,0.23897806918381187,0.4467555957494912,0.07932311866293319,6.57300349916231,56.83968683939067,4476516.754129264,49340.416242670675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1344,424.0,73.61666666666667,50.0,0.0,111800500.0,449558.3333333333,0.0,3.0,467.0,509.0,8162.47,127.02365429826015,37.45845999131225,0.018862892441187825,1.0,43690.0,2.43,0.91,1.9497153700189755,0.9415349143610011,0.8855630413859482,0.7585215605749487,0.1837491416800183,0.2698329137102311,0.4484092469672694,0.0980086976424811,14.476876274482237,24.657656011875904,43265366.86889411,151571.92608351543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C1350,1401.0,69.86692307692307,107.76923076923077,2.0,62006159.8347088,417152.36027940136,1.0,6.0,1636.0,2315.0,10551.640000000001,127.33890061691993,36.293133121099814,0.060640649720297035,1.0,33120.0,2.515,0.9350000000000004,2.059324288374568,0.9781862250050497,0.9162575202268167,0.6416382252559726,0.22785326086956517,0.2957125603864733,0.41834239130434797,0.05809178743961351,12.983449326363791,95.62962742281098,17668636.111746218,160507.39500037165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
C1357,908.0,77.38,227.0,27.0,60250000.0,567500.0,0.0,1.0,1001.0,995.0,861.61,128.92058102982676,35.1091425068013,0.04238630133053073,1.0,41137.5,2.79,1.005,2.716111364673665,0.9532269475670152,1.044526901669759,0.8332368268674001,0.2844849589790337,0.3019993922819811,0.3750349437860832,0.0384807049529018,5.000079999360002,291.0463880552377,6500000.0,35000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C1360,443.0,45.535000000000004,73.83333333333333,22.0,16992666.666666668,121921.66666666667,0.0,2.0,362.0,375.0,5090.55,129.10908591342965,35.84743378142077,0.35649905388616737,1.0,9350.0,1.82,1.03,2.013452914798206,1.5149253731343284,1.129380053908356,0.6535593220338983,0.0880213903743315,0.1441711229946524,0.5069518716577539,0.260855614973262,6.991923197518693,61.261461512656275,4690511.301198054,33675.63001142913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1363,2568.0,33.55285714285715,183.42857142857142,11.0,25417142.85714286,187497.85714285713,0.0,6.0,1798.0,2550.0,7689.179999999998,127.14492793210799,37.472609460553095,0.016507853387588225,1.0,45750.0,2.5399999999999996,0.9600000000000003,2.1170708955223883,0.9421450151057406,0.9833253473885962,0.751549295774648,0.19864480874316942,0.2810273224043715,0.45237158469945354,0.06795628415300539,8.312134252054394,142.56750858977128,14851677.74960196,73020.68149383554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C1365,875.0,52.910000000000004,87.5,5.0,48018300.0,314275.0,0.0,2.0,903.0,945.0,217.04000000000002,126.89357919903651,37.44744010477792,0.008754319016966482,1.0,41315.0,2.5799999999999996,0.9800000000000002,1.9090505767524397,1.029885468861847,0.9858884924649873,0.7088791848617176,0.20308604623018273,0.2745491952075518,0.4513251845576667,0.0710395740045988,8.372888788624076,77.35667751109503,15886255.436347764,72385.89783621914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C1368,896.0,47.645,224.0,29.0,19598750.0,166332.5,0.0,10.0,900.0,861.0,7002.258000000001,128.75919031289718,35.80871270295293,0.028239978479140445,1.0,38839.0,2.28,1.0,2.0036082474226804,1.1337270618013078,0.9569180683667932,0.650887573964497,0.1890367929143386,0.2604598470609439,0.4643013465846186,0.0862020134400988,5.730273408253162,156.28179676469043,4393531.334056164,36854.68796503371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1375,757.0,50.194285714285705,108.14285714285714,21.0,24433142.85714286,148017.14285714287,0.0,12.0,761.0,754.0,5897.550000000001,128.819629949439,35.1695375115437,0.07950375793212716,1.0,72820.0,2.77,0.9800000000000002,2.045125348189415,0.9699232081911263,0.991833753817554,0.6783042394014964,0.2974045591870365,0.25363911013457846,0.4119884647074979,0.0369678659708871,4.883922116301125,127.02680631980608,3211959.3412002907,18280.23587948263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1379,324.0,44.3375,81.0,10.0,17681750.0,125717.5,0.0,2.0,270.0,294.0,3210.77,126.999618481769,37.801074998771796,0.052532310757600224,1.0,26324.0,2.27,1.03,1.5943474646716542,1.1992063492063492,1.0586699431730917,0.7155131264916468,0.1437471508889226,0.2105303145418629,0.5091931317428963,0.1365294028263182,5.125,83.27464600144911,4274500.0,21065.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1386,1497.0,42.878461538461536,115.15384615384616,15.0,14726923.076923076,82856.92307692308,0.0,5.0,1100.0,1145.0,20.25,127.63637224643442,34.77364944105762,0.7773762937509731,1.0,21504.0,2.0500000000000003,1.1299999999999994,1.5482283464566928,1.5270823850705508,1.1060132760640378,0.6471067644661775,0.14620535714285715,0.2581845238095238,0.5016276041666667,0.09398251488095231,3.528188501563389,111.12218961864018,2624986.205091958,13002.40899770461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1394,466.0,41.425,116.5,0.0,12558000.0,93255.0,0.0,1.0,329.0,271.0,9.0,126.84977753481618,35.582780595906776,0.25835470257846177,1.0,4101.0,1.9,0.93,1.7191780821917808,1.1545454545454543,1.0251256281407035,0.575,0.1202145818093148,0.1733723482077542,0.4913435747378688,0.2150694952450622,5.53678908152851,57.35561582501461,1449149.1756659609,22637.904054925228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1402,344.0,72.92,68.8,16.0,47400000.0,464000.0,0.0,2.0,344.0,498.0,280.67,127.94502716671086,36.97785604442365,0.4395432327587375,1.0,23566.0,2.33,1.0,1.7858333333333334,1.2269197584124245,0.9904910096818812,0.6252913752913752,0.1740643299669014,0.2190443859798014,0.4885428159212425,0.1183484681320546,12.565862485321093,37.45263675630863,9099450.53286186,100399.20318408907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C1406,1647.0,43.02214285714285,117.64285714285714,13.0,30969214.285714287,167127.85714285713,0.0,2.0,1741.0,1350.0,9.989999999999998,127.34048632522193,36.339589016644645,0.014163853452030814,1.0,45840.0,2.420000000000001,0.92,2.167134268537075,0.9294207317073172,0.8715511672972226,0.6995073891625616,0.2287521815008726,0.27611256544502616,0.44245200698080284,0.052683246073298405,7.443594229600718,118.5285471248023,10590021.915998034,46779.09907682661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
