단지코드,apt임대료min,apt임대료25%,apt임대료50%,apt임대료75%,apt임대료max,apt임대료mean,apt임대료std,apt임대료count,apt임대보증금min,apt임대보증금25%,apt임대보증금50%,apt임대보증금75%,apt임대보증금max,apt임대보증금mean,apt임대보증금std,apt임대보증금count,store임대료min,store임대료25%,store임대료50%,store임대료75%,store임대료max,store임대료mean,store임대료std,store임대료count,store임대보증금min,store임대보증금25%,store임대보증금50%,store임대보증금75%,store임대보증금max,store임대보증금mean,store임대보증금std,store임대보증금count,apt전용면적min,apt전용면적25%,apt전용면적50%,apt전용면적75%,apt전용면적max,apt전용면적mean,apt전용면적std,apt전용면적count,store전용면적min,store전용면적25%,store전용면적50%,store전용면적75%,store전용면적max,store전용면적mean,store전용면적std,store전용면적count
C2055,141110.0,148577.5,170980.0,198872.5,208170.0,173420.0,30049.64026406972,6.0,17096000.0,18909500.0,24350000.0,28507250.0,29893000.0,23779666.666666668,5740018.281039414,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,41.515,46.9,50.6725,51.93,46.18333333333334,5.48862338539152,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1428,102350.0,168520.0,168520.0,200980.0,233440.0,177615.7142857143,45145.2425906809,7.0,11983000.0,21221000.0,21221000.0,23719000.0,26217000.0,21328714.285714287,4746568.223965806,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,46.91,46.91,49.42,51.93,46.878571428571426,5.093484166303156,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2522,111090.0,139805.0,168520.0,207850.0,247180.0,174585.7142857143,55847.486919628675,7.0,14606000.0,18538500.0,22471000.0,24344000.0,26217000.0,21294142.85714286,4866321.897442031,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,43.31,46.9,49.415,51.93,46.285714285714285,5.017721452156205,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2560,207380.0,214970.0,222560.0,230150.0,237740.0,222560.0,21467.761876823584,2.0,16185000.0,16786000.0,17387000.0,17988000.0,18589000.0,17387000.0,1699884.7019724601,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,53.787499999999994,55.715,57.6425,59.57,55.715,5.451793282948282,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2068,227170.0,235610.0,244050.0,252490.0,260930.0,244050.0,23871.924932857844,2.0,19108000.0,19815750.0,20523500.0,21231250.0,21939000.0,20523500.0,2001819.297539116,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,53.787499999999994,55.715,57.6425,59.57,55.715,5.451793282948282,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2603,118980.0,118980.0,118980.0,153420.0,164900.0,134286.66666666666,23712.986034379275,6.0,16465000.0,16465000.0,16465000.0,23491750.0,25834000.0,19588000.0,4838130.796082305,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79,46.9,46.9,56.1925,59.88,51.11000000000001,6.56749571754714,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1965,104050.0,104050.0,131290.0,131290.0,194460.0,133028.0,36943.81166041209,5.0,11767000.0,11767000.0,17342000.0,17342000.0,28491000.0,17341800.0,6827544.412158738,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66,39.66,45.79,45.79,59.86,46.152,8.25323391162519,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1660,85020.0,85020.0,94750.0,102947.5,145780.0,101578.75,22647.008908462944,8.0,11175000.0,11175000.0,14213000.0,15974500.0,24297000.0,15215000.0,4942374.675049579,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51,39.84,46.445,47.96,59.99,46.31125,7.036649847152306,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2378,229990.0,229990.0,247590.0,265190.0,265190.0,247590.0,20322.729475474825,4.0,18092000.0,18092000.0,19384500.0,20677000.0,20677000.0,19384500.0,1492450.4458551826,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,51.875,55.725,59.57,59.57,55.72,4.445604570809239,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1268,138900.0,169400.0,194720.0,226857.5,280400.0,201211.66666666666,51341.88248074535,6.0,15577000.0,16226500.0,18175000.0,22069000.0,25964000.0,19472500.0,4266697.915250152,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72,41.35,46.96,50.635,59.57,46.925000000000004,8.292439327483802,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1994,98820.0,98820.0,105705.0,112590.0,112590.0,105705.0,7950.113206741147,4.0,13760000.0,13760000.0,16263500.0,18767000.0,18767000.0,16263500.0,2890792.7978324564,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.84,46.84,49.385000000000005,51.93,51.93,49.385000000000005,2.938712870175193,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1837,92900.0,105822.5,144590.0,162672.5,168700.0,135396.66666666666,34638.68396268349,6.0,9290000.0,11486250.0,18075000.0,20786250.0,21690000.0,16351666.666666666,5703851.914861278,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48,36.835,46.9,50.7025,51.97,44.11666666666667,8.545419045703182,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1000,96030.0,96030.0,129640.0,139840.0,150040.0,121064.28571428571,24854.295978189133,7.0,10803000.0,10803000.0,14404000.0,15004000.0,15604000.0,13203571.42857143,2298347.294408372,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57,39.75,46.7,49.415,51.93,45.21857142857142,5.581070472503247,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1465,135010.0,135010.0,155455.0,175900.0,175900.0,155455.0,22396.375376386244,6.0,16350000.0,16350000.0,20562500.0,24775000.0,24775000.0,20562500.0,4614562.546981025,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,36.6,41.815,46.857499999999995,46.93,41.74333333333333,5.600045237912517,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1448,143680.0,143680.0,175900.0,175900.0,244020.0,176717.77777777778,40968.22481441494,9.0,26014000.0,26014000.0,32208000.0,32208000.0,38402000.0,30831555.555555556,5161666.666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.85,46.9,51.26,51.82,59.69,51.24666666666666,5.221089445700006,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1516,65630.0,65630.0,65630.0,107760.0,107760.0,82482.0,23075.55134769265,5.0,8050000.0,8050000.0,8050000.0,13625000.0,13625000.0,10280000.0,3053553.258091301,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.16,36.16,36.16,46.61,46.61,40.339999999999996,5.723700725928987,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2670,92900.0,111470.0,111470.0,111470.0,148630.0,115188.0,20350.631931220218,5.0,11147000.0,14863000.0,14863000.0,14863000.0,26014000.0,16350000.0,5636878.8349582255,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,39.73,39.84,39.84,51.66,40.918,6.592732362230395,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1365,198070.0,274295.0,340925.0,373340.0,373340.0,314275.0,72385.89783621914,10.0,22808000.0,39314000.0,53420500.0,61224000.0,61224000.0,48018300.0,15886255.436347764,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62,48.1725,55.745000000000005,59.87,59.94,52.910000000000004,8.372888788624072,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1177,139970.0,172190.0,172190.0,204390.0,261370.0,188907.5,41321.92759298627,16.0,18581000.0,24775000.0,24775000.0,37164000.0,43357000.0,29420687.5,9187355.243077302,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.82,39.73,39.91,46.8725,51.9,42.2775,6.275700757684356,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1360,69110.0,105120.0,126720.0,148327.5,155530.0,121921.66666666667,33675.63001142914,6.0,9792000.0,14688250.0,17281000.0,20737000.0,21889000.0,16992666.666666668,4690511.301198054,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48,43.2175,46.9,50.7025,51.97,45.535000000000004,6.991923197518692,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2488,43380.0,43380.0,43380.0,111740.0,111740.0,69015.0,35379.6612274825,8.0,19225000.0,19225000.0,83286000.0,83286000.0,83286000.0,59263125.0,33154717.347772915,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25,39.9125,46.695,46.9,46.98,44.14375,3.7203338463868287,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1406,116430.0,123550.0,157925.0,216457.5,231630.0,167127.85714285713,46779.09907682661,14.0,18581000.0,20129500.0,30969500.0,41808750.0,43357000.0,30969214.285714287,10590021.915998036,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.82,35.3125,43.3,50.5625,51.9,43.02214285714285,7.4435942296007145,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1566,87710.0,87710.0,105605.0,123500.0,152350.0,110413.33333333333,27009.367757625627,6.0,11542000.0,11542000.0,15005000.0,18468000.0,21931000.0,15582166.666666666,4602881.550362411,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.52,36.74,41.6,46.46,51.6,42.42,6.57647930126751,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1227,151380.0,198250.0,264350.0,264350.0,324430.0,237907.77777777778,66322.46466653998,9.0,12015000.0,14418000.0,32443000.0,32443000.0,36048000.0,24699000.0,11015181.818744527,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,36.81,46.73,46.92,51.87,41.96111111111111,8.716426223579884,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2460,138280.0,222517.5,312060.0,312060.0,371160.0,273048.3333333333,88107.67240522624,6.0,20330000.0,32713500.0,45747000.0,45747000.0,54494000.0,40072333.333333336,12894322.249217547,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,39.332499999999996,46.93,46.93,55.88,43.395,10.089033154866724,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2486,151380.0,198250.0,231300.0,264350.0,324430.0,233942.0,63774.62048321242,10.0,12015000.0,14418000.0,23430500.0,32443000.0,36048000.0,23670900.0,10882212.340941217,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,36.81,41.769999999999996,46.872499999999995,51.87,41.446000000000005,8.377809578483705,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2106,79280.0,102130.0,102130.0,134570.0,134570.0,110536.0,23840.75040765286,5.0,8890000.0,11533000.0,11533000.0,16581000.0,16581000.0,13023600.0,3422010.1986990045,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39,39.57,39.57,46.9,46.9,41.266000000000005,5.728615015865526,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1572,39620.0,59945.0,93710.0,100025.0,102130.0,79998.33333333333,28164.7385336109,6.0,11174000.0,11444000.0,12254000.0,60130250.0,93486000.0,36071833.333333336,38136970.88347037,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,34.3475,36.74,44.0075,51.55,39.76,7.468092125837763,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1773,185730.0,263710.0,326760.0,326760.0,379510.0,308801.1111111111,61747.971311704736,9.0,13986000.0,19147000.0,41505000.0,41505000.0,50220000.0,35415555.55555555,14032222.455041746,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,36.93,46.83,46.94,55.74,44.374444444444435,9.354414881636254,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1677,150190.0,201790.0,301540.0,334790.0,419640.0,274335.45454545453,99920.13924766482,11.0,15340000.0,21085000.0,36242000.0,40209000.0,55540000.0,32537909.09090909,14899133.984594846,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,36.64,46.42,49.459999999999994,59.4,43.1090909090909,11.457080303939092,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1823,132990.0,145605.0,183450.0,183450.0,183450.0,166630.0,26057.4319532835,6.0,16052000.0,18345000.0,25224000.0,25224000.0,25224000.0,22166666.666666668,4736400.433521925,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74,39.1625,46.43,46.43,46.43,43.199999999999996,5.003894483299981,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1344,317660.0,362310.0,366015.0,557325.0,665490.0,449558.3333333333,151571.92608351543,6.0,50758000.0,78706000.0,134035000.0,143344750.0,145264000.0,111800500.0,43265366.86889411,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89,63.69,79.96000000000001,84.965,84.99,73.61666666666667,14.476876274482237,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2692,82600.0,82600.0,132170.0,132170.0,159700.0,117848.0,34083.25204554284,5.0,10242000.0,10242000.0,18173000.0,18173000.0,22138000.0,15793600.0,5320127.47027738,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64,36.64,46.49,46.49,51.59,43.57000000000001,6.660011261251742,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2505,74510.0,74510.0,74510.0,114650.0,114650.0,90566.0,21985.583458257366,5.0,8598000.0,8598000.0,8598000.0,14331000.0,14331000.0,10891200.0,3140093.4221771173,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.77,36.77,36.77,46.46,46.48,40.65,5.3129135133182785,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2587,97840.0,97840.0,135210.0,147850.0,160490.0,126417.14285714286,28654.572476474394,7.0,14181000.0,14181000.0,19897000.0,22755500.0,25614000.0,19080714.285714287,5143311.0189930415,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57,39.75,46.9,49.415,51.93,45.24714285714286,5.590422507246103,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2127,127650.0,139470.0,174930.0,174930.0,210410.0,165083.33333333334,32087.025830803745,6.0,15130000.0,16548000.0,20802000.0,20802000.0,25415000.0,19680166.666666668,3951502.9250484766,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57,41.4025,46.9,46.9,51.35,45.19833333333333,4.687990685428744,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1316,19180.0,53765.0,88350.0,122935.0,157520.0,88350.0,97821.15210934698,2.0,17248000.0,22145900.0,27043800.0,31941700.0,36839600.0,27043800.0,13853353.214294365,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76,38.2525,42.745,47.2375,51.73,42.745,12.706708857922258,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1674,82730.0,82730.0,108740.0,134750.0,134750.0,108740.0,28492.52744141874,6.0,10638000.0,10638000.0,13592500.0,16547000.0,16547000.0,13592500.0,3236492.5922980267,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55,36.555,41.41,46.25,46.9,41.51166666666666,5.433122184036235,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1713,117270.0,117270.0,117270.0,154365.0,208120.0,140655.0,38519.77349362273,6.0,10923000.0,10923000.0,10923000.0,17649750.0,24837000.0,14736833.333333334,6111798.570524611,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,36.5,36.5,44.03,51.93,40.745,6.79361980096031,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1845,189130.0,230785.0,244670.0,263880.0,321510.0,249995.0,54392.569039039394,4.0,11819000.0,22458500.0,26005000.0,26891500.0,29551000.0,23345000.0,7863720.747839409,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74,44.03,46.485,47.7825,51.6,45.3275,6.212092374286353,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2082,141020.0,237050.0,332510.0,332510.0,395560.0,289890.0,95859.41226608893,6.0,20638000.0,34912750.0,48844000.0,48844000.0,58132000.0,42595166.666666664,14089630.916623281,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,39.332499999999996,46.93,46.93,55.88,43.395,10.089033154866724,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1328,64430.0,64430.0,75250.0,207930.0,207930.0,125768.18181818182,68898.97906619252,11.0,13221000.0,18646000.0,123711000.0,123711000.0,144496000.0,79240090.9090909,59558719.043402106,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12,36.595,46.49,46.61,51.75,42.03090909090909,8.003101217085106,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2357,101080.0,271950.0,309750.0,355425.0,370650.0,286871.6666666667,100359.79282893457,6.0,10500000.0,27090000.0,32287500.0,37485000.0,194080000.0,55621666.666666664,68545844.85340206,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51,39.695,43.035,46.7875,51.3,42.916666666666664,6.421870963096866,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2565,121150.0,162460.0,176230.0,195505.0,286370.0,184488.33333333334,54190.453676795965,12.0,14516000.0,18794750.0,20221000.0,20857250.0,26313000.0,19726583.333333332,3627849.537281214,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,45.13249999999999,46.9,48.1575,59.88,47.034166666666664,5.814995440212915,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1804,530130.0,580897.5,597820.0,597820.0,597820.0,580897.5,33845.0,4.0,78957000.0,87417000.0,90237000.0,90237000.0,90237000.0,87417000.0,5640000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.56,82.37,84.805,84.9725,84.98,82.5375,4.654348325311861,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2085,0.0,0.0,311630.0,332497.5,695170.0,251266.42857142858,255639.59151078732,14.0,47001000.0,95735750.0,136079500.0,174888000.0,216423000.0,133065428.57142857,55651262.639230914,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,51.96,55.96,81.7375,84.39,61.17571428571427,18.595129103440673,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2255,16650.0,68887.5,85710.0,102630.0,146630.0,84375.0,43547.43425277774,6.0,5514000.0,8684000.0,9755500.0,20217000.0,31980200.0,14839366.666666666,10440561.475642327,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.93,27.335,29.61,35.102500000000006,46.5,32.193333333333335,8.228804692460908,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1343,163540.0,163540.0,222200.0,277470.0,277470.0,221070.0,49340.416242670675,9.0,18047000.0,18047000.0,24814000.0,28199000.0,28199000.0,23686666.666666668,4476516.754129264,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,36.75,46.9,51.6,51.6,45.08333333333334,6.573003499162312,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1987,368980.0,368980.0,368980.0,409457.5,422950.0,386970.0,27869.98815930857,6.0,44387000.0,44387000.0,44387000.0,49178000.0,50775000.0,46516333.333333336,3298749.015409731,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53,46.53,46.53,50.294999999999995,51.55,48.20333333333334,2.592316853061496,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2479,197380.0,248140.0,298900.0,329925.0,360950.0,287622.85714285716,67605.23665966657,7.0,20303000.0,28199000.0,36095000.0,40042500.0,43990000.0,33838714.28571428,9897817.95337211,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64,41.53,46.42,48.835,51.25,45.00571428571429,6.1094622162207175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2352,82150.0,148257.5,262700.0,373500.0,373500.0,258447.0,119299.52901555535,10.0,9515000.0,14799750.0,21015000.0,45003000.0,45003000.0,27802800.0,15313585.201817807,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.78,31.084999999999997,36.349999999999994,46.01,46.71,37.416999999999994,8.723909737675598,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1310,80070.0,110530.0,204150.0,278590.0,278590.0,183970.0,82650.47549772475,9.0,9587000.0,14663000.0,23687000.0,28199000.0,28199000.0,20616333.333333332,7239830.93725261,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,39.97,46.98,51.98,51.98,44.09,8.266736054816315,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1738,100380.0,100380.0,124800.0,157997.5,184330.0,133577.5,40925.346974705055,4.0,11729000.0,11729000.0,16288000.0,21670000.0,24139000.0,17111000.0,6358257.832666639,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88,36.88,41.93,48.1575,51.69,43.1075,7.443544742482125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1039,0.0,47410.0,190620.0,256040.0,356420.0,171274.54545454544,136827.07687907657,11.0,11490000.0,18153000.0,21024000.0,116575000.0,213863000.0,73676272.72727273,85452438.68619654,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,34.905,36.87,49.14,59.94,41.96363636363636,11.859927717087718,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1863,107550.0,142650.0,165865.0,189080.0,189080.0,161477.5,31666.096222932185,8.0,11661000.0,15171000.0,20493000.0,25815000.0,25815000.0,20054250.0,6264754.008396043,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72,36.89,41.84,46.98,46.98,41.015,6.747678966027609,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1426,98750.0,144820.0,144820.0,144820.0,237000.0,154042.0,50483.5886204616,5.0,7131000.0,9984000.0,9984000.0,9984000.0,24577000.0,12332000.0,6955748.306257207,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12,36.57,36.57,36.57,51.93,37.552,9.223753032253194,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2659,79570.0,97980.0,166930.0,235740.0,331610.0,165979.0909090909,84166.41307012501,11.0,9638000.0,11869000.0,15791000.0,21768000.0,39703000.0,17406545.454545453,8786993.471758544,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,26.66,26.66,36.56,46.51,30.250000000000004,7.725834582748973,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2489,261410.0,273455.0,285500.0,306710.0,327920.0,291610.0,33673.34405728068,3.0,21096000.0,22414500.0,23733000.0,25739500.0,27746000.0,24191666.666666668,3348642.461256999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72,49.14,51.56,55.75,59.94,52.74,6.6885274911597685,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
